New york,Carnegie Hotel,"Manhattan, New York","US$17,880",Superior Queen Room,8.9,2022-04-26,2022-05-26,2,2
New york,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"Flatiron District, New York","US$18,000","Studio, 1 King",0.0,2022-04-26,2022-05-26,2,2
New york,Residence Inn by Marriott New York Manhattan/Times Square,"Manhattan, New York","US$18,192",Queen Studio with Sofa Bed,8.3,2022-04-26,2022-05-26,2,2
New york,Hotel Hugo,"SoHo, New York","US$18,727",Deluxe King Room,7.4,2022-04-26,2022-05-26,2,2
New york,INNSIDE by Melià New York Nomad,"Chelsea, New York","US$18,776",The INNSiDE Room - Queen,8.5,2022-04-26,2022-05-26,2,2
New york,Eurostars Wall Street,"Wall Street - Financial District, New York","US$18,816",Queen Room,8.1,2022-04-26,2022-05-26,2,2
New york,Kixby,"Manhattan, New York","US$18,820",Superior King Room,8.7,2022-04-26,2022-05-26,2,2
New york,Renaissance New York Chelsea Hotel,"Chelsea, New York","US$19,060","Guest Room, 1 King",8.0,2022-04-26,2022-05-26,2,2
New york,Sohotel,"SoHo, New York","US$19,162",Standard Queen Room,8.3,2022-04-26,2022-05-26,2,2
New york,Moxy NYC Chelsea,"Chelsea, New York","US$19,308",King Room,8.4,2022-04-26,2022-05-26,2,2
New york,Arlo Midtown,"Hell's Kitchen, New York","US$19,386",King City,9.0,2022-04-26,2022-05-26,2,2
New york,City Club Hotel,"Manhattan, New York","US$19,410",Queen Luxe Room,7.7,2022-04-26,2022-05-26,2,2
New york,Hotel 48LEX New York,"Midtown East, New York","US$19,430",Queen Studio,7.8,2022-04-26,2022-05-26,2,2
New york,New York Marriott Marquis,"Manhattan, New York","US$19,460","Renovated Deluxe, Guest room, 1 King, Sofa bed",8.2,2022-04-26,2022-05-26,2,2
New york,Edge Hotel Washington Heights,"Washington Heights, New York","US$19,860",Edge Standard Queen,8.2,2022-04-26,2022-05-26,2,2
New york,Walker Hotel Tribeca,"Chinatown, New York","US$19,934",Walker Full,8.5,2022-04-26,2022-05-26,2,2
New york,Renaissance New York Times Square Hotel,"Manhattan, New York","US$20,036",King Room,8.7,2022-04-26,2022-05-26,2,2
